Date,WL
2019-05-22,33.36511364
2019-05-23,33.25772727
2019-05-24,33.26477273
2019-05-25,33.29329545
2019-05-26,33.39909091
2019-05-27,33.36204545
2019-05-28,33.24420455
2019-05-29,33.15306818
2019-05-30,33.07340909
2019-05-31,33.15409091
2019-06-01,33.01068182
2019-06-02,32.96363636
2019-06-03,32.89056818
2019-06-04,32.84647727
2019-06-05,32.95511364
2019-06-06,32.91693182
2019-06-07,33.26863636
2019-06-08,33.04715909
2019-06-09,32.95090909
2019-06-10,32.96170455
2019-06-11,33.03181818
2019-06-12,33.01602273
2019-06-13,33.18613636
2019-06-14,33.00170455
2019-06-15,32.93318182
2019-06-16,32.92659091
2019-06-17,32.86034091
2019-06-18,32.92
2019-06-19,32.81034091
2019-06-20,32.65613636
2019-06-21,32.46159091
2019-06-22,32.36
2019-06-23,32.16102273
2019-06-24,32.11318182
2019-06-25,31.90352273
2019-06-26,31.82602273
2019-06-27,31.74965909
2019-06-28,31.68329545
2019-06-29,31.72295455
2019-06-30,31.56693182
2019-07-01,31.76443182
2019-07-02,31.80659091
2019-07-03,31.78295455
2019-07-04,31.79045455
2019-07-05,31.83079545
2019-07-06,31.93715909
2019-07-07,31.86352273
2019-07-08,31.82477273
2019-07-09,31.73306818
2019-07-10,31.71068182
2019-07-11,31.64636364
2019-07-12,31.79545455
2019-07-13,31.86193182
2019-07-14,31.48931818
2019-07-15,31.42875
2019-07-16,31.34784091
2019-07-17,31.05420455
2019-07-18,31.15488636
2019-07-19,30.83340909
2019-07-20,30.535
2019-07-21,30.18136364
2019-07-22,29.94590909
2019-07-23,29.71113636
2019-07-24,29.44795455
2019-07-25,29.17022727
2019-07-26,28.86772727
2019-07-27,28.53261364
2019-07-28,28.14159091
2019-07-29,27.61875
2019-07-30,27.15556818
2019-07-31,26.70579545
2019-08-01,26.23181818
2019-08-02,25.83977273
2019-08-03,25.55852273
2019-08-04,25.00647727
2019-08-05,24.61636364
2019-08-06,24.15295455
2019-08-07,23.61772727
2019-08-08,22.93204545
2019-08-09,22.28625
2019-08-10,21.77488636
2019-08-11,20.96965909
2019-08-12,20.33147727
2019-08-13,19.67522727
2019-08-14,19.15431818
2019-08-15,18.52568182
2019-08-16,17.83545455
2019-08-17,17.08034091
2019-08-18,16.28125
2019-08-19,15.47806818
2019-08-20,14.77363636
2019-08-21,14.07363636
2019-08-22,13.68636364
2019-08-23,13.41613636
2019-08-24,13.01693182
2019-08-25,12.73909091
2019-08-26,12.48056818
2019-08-27,12.26204545
2019-08-28,12.01568182
2019-08-29,12.1225
2019-08-30,12.40727273
2019-08-31,12.53125
2019-09-01,12.57375
2019-09-02,12.69840909
2019-09-03,12.68897727
2019-09-04,12.63329545
2019-09-05,12.44647727
2019-09-06,12.16954545
2019-09-07,11.99556818
2019-09-08,11.75886364
2019-09-09,11.72102273
2019-09-10,11.51715909
2019-09-11,11.25261364
2019-09-12,10.92613636
2019-09-13,10.74386364
2019-09-14,10.55590909
2019-09-15,10.41909091
2019-09-16,10.27375
2019-09-17,9.855340909
2019-09-18,9.543977273
2019-09-19,9.194318182
2019-09-20,9.29375
2019-09-21,9.604431818
2019-09-22,9.647045455
2019-09-23,9.594090909
2019-09-24,9.646931818
2019-09-25,9.634318182
2019-09-26,9.686477273
2019-09-27,9.869431818
2019-09-28,9.933522727
2019-09-29,10.14556818
2019-09-30,10.55272727
2019-10-01,10.88227273
2019-10-02,11.26943182
2019-10-03,11.52397727
2019-10-04,11.69193182
2019-10-05,11.98875
2019-10-06,12.26181818
2019-10-07,12.35022727
2019-10-08,12.35761364
2019-10-09,12.40931818
2019-10-10,12.69102273
2019-10-11,13.34465909
2019-10-12,13.56818182
2019-10-13,13.66613636
2019-10-14,13.75647727
2019-10-15,14.12977273
2019-10-16,14.64477273
2019-10-17,15.17011364
2019-10-18,15.63420455
2019-10-19,16.07147727
2019-10-20,15.83897727
2019-10-21,15.65886364
2019-10-22,15.67102273
2019-10-23,15.61477273
2019-10-24,15.56193182
2019-10-25,15.73329545
2019-10-26,16.25522727
2019-10-27,16.16886364
2019-10-28,16.34818182
2019-10-29,16.65386364
2019-10-30,17.23159091
2019-10-31,17.83965909
2019-11-01,18.45215909
2019-11-02,18.98034091
2019-11-03,19.41909091
2019-11-04,19.83511364
2019-11-05,20.14977273
2019-11-06,20.39261364
2019-11-07,20.40625
2019-11-08,19.80113636
2019-11-09,19.78511364
2019-11-10,19.65875
2019-11-11,19.62556818
2019-11-12,19.70761364
2019-11-13,19.93931818
2019-11-14,20.02386364
2019-11-15,20.08318182
2019-11-16,20.03090909
2019-11-17,19.89295455
2019-11-18,19.62522727
2019-11-19,19.31215909
2019-11-20,18.84261364
2019-11-21,17.36704545
2019-11-22,17.05534091
2019-11-23,16.70954545
2019-11-24,16.56829545
2019-11-25,16.62159091
2019-11-26,16.53375
2019-11-27,16.43125
2019-11-28,16.38488636
2019-11-29,16.43295455
2019-11-30,16.41227273
2019-12-01,16.54068182
2019-12-02,16.89102273
2019-12-03,17.24556818
2019-12-04,17.74238636
2019-12-05,18.22329545
2019-12-06,18.765
2019-12-07,19.43602273
2019-12-08,20.18
2019-12-09,20.87772727
2019-12-10,21.32863636
2019-12-11,21.58863636
2019-12-12,21.77977273
2019-12-13,21.81136364
2019-12-14,21.56727273
2019-12-15,21.3875
2019-12-16,20.955
2019-12-17,20.57284091
2019-12-18,20.2025
2019-12-19,19.79806818
2019-12-20,19.99465909
2019-12-21,20.12534091
2019-12-22,20.29181818
2019-12-23,20.31420455
2019-12-24,20.57738636
2019-12-25,20.85045455
2019-12-26,21.26625
2019-12-27,21.77579545
2019-12-28,21.84579545
2019-12-29,22.06670455
2019-12-30,22.31102273
2019-12-31,22.65136364
2020-01-01,23.02545455
2020-01-02,23.41545455
2020-01-03,24.06477273
2020-01-04,24.21545455
2020-01-05,24.53693182
2020-01-06,24.98806818
2020-01-07,25.32556818
2020-01-08,25.80977273
2020-01-09,26.43079545
2020-01-10,26.77318182
2020-01-11,27.3825
2020-01-12,27.83136364
2020-01-13,28.18056818
2020-01-14,28.46227273
2020-01-15,28.78659091
2020-01-16,28.95318182
2020-01-17,29.2425
2020-01-18,29.48090909
2020-01-19,29.73863636
2020-01-20,29.90704545
2020-01-21,30.11352273
2020-01-22,30.15090909
2020-01-23,30.29238636
2020-01-24,30.24488636
2020-01-25,30.17738636
2020-01-26,29.97715909
2020-01-27,29.74988636
2020-01-28,29.78375
2020-01-29,29.76420455
2020-01-30,29.58079545
2020-01-31,29.21590909
2020-02-01,28.92784091
2020-02-02,28.72534091
2020-02-03,28.52318182
2020-02-04,28.42852273
2020-02-05,28.49806818
2020-02-06,28.57738636
2020-02-07,28.70068182
2020-02-08,28.87738636
2020-02-09,29.00852273
2020-02-10,29.27045455
2020-02-11,29.62840909
2020-02-12,30.05772727
2020-02-13,30.58534091
2020-02-14,31.06147727
2020-02-15,31.26420455
2020-02-16,31.44784091
2020-02-17,31.78625
2020-02-18,31.94727273
2020-02-19,32.04454545
2020-02-20,31.95693182
2020-02-21,32.02238636
2020-02-22,32.01068182
2020-02-23,32.09840909
2020-02-24,32.03443182
2020-02-25,32.06
2020-02-26,32.25818182
2020-02-27,32.28829545
2020-02-28,32.32875
2020-02-29,32.20534091
2020-03-01,31.93886364
2020-03-02,31.76159091
2020-03-03,31.53022727
2020-03-04,31.32068182
2020-03-05,30.95670455
2020-03-06,30.56193182
2020-03-07,30.31170455
2020-03-08,30.08329545
2020-03-09,29.85227273
2020-03-10,29.63613636
2020-03-11,29.45738636
2020-03-12,29.23602273
2020-03-13,29.32
2020-03-14,29.3825
2020-03-15,29.52602273
2020-03-16,29.83352273
2020-03-17,29.93579545
2020-03-18,30.30863636
2020-03-19,30.49045455
2020-03-20,30.72125
2020-03-21,30.98386364
2020-03-22,31.25647727
2020-03-23,31.38159091
2020-03-24,31.73761364
2020-03-25,31.92056818
2020-03-26,32.12920455
2020-03-27,32.32011364
2020-03-28,32.49886364
2020-03-29,32.87727273
2020-03-30,32.77659091
2020-03-31,32.82522727
2020-04-01,32.94022727
2020-04-02,33.00625
2020-04-03,33.09375
2020-04-04,33.18011364
2020-04-05,33.31
2020-04-06,33.41056818
2020-04-07,33.62840909
2020-04-08,33.69409091
2020-04-09,33.72420455
2020-04-10,33.60568182
2020-04-11,33.435
2020-04-12,33.20988636
2020-04-13,33.05363636
2020-04-14,32.80363636
2020-04-15,32.51181818
2020-04-16,32.37704545
2020-04-17,32.37965909
2020-04-18,32.29897727
2020-04-19,32.06340909
2020-04-20,31.77011364
2020-04-21,31.77988636
2020-04-22,31.69034091
2020-04-23,31.62875
2020-04-24,31.45068182
2020-04-25,31.11772727
2020-04-26,30.88363636
2020-04-27,30.54397727
2020-04-28,30.36363636
2020-04-29,30.15215909
2020-04-30,29.73693182
2020-05-01,29.74147727
2020-05-02,29.5425
2020-05-03,29.29511364
2020-05-04,29.11988636
2020-05-05,28.92170455
2020-05-06,28.69727273
2020-05-07,28.74954545
2020-05-08,28.44829545
2020-05-09,28.26818182
2020-05-10,28.05090909
2020-05-11,27.87034091
2020-05-12,27.76238636
2020-05-13,27.50920455
2020-05-14,27.28602273
2020-05-15,27.22806818
2020-05-16,27.20636364
2020-05-17,27.11875
2020-05-18,27.10613636
2020-05-19,27.03636364
2020-05-20,26.8925
2020-05-21,26.80170455
2020-05-22,26.79170455
2020-05-23,26.80329545
2020-05-24,26.93568182
2020-05-25,26.99590909
2020-05-26,27.07693182
2020-05-27,27.18352273
2020-05-28,27.28568182
2020-05-29,27.39522727
2020-05-30,27.76613636
2020-05-31,28.03136364
2020-06-01,27.70784091
2020-06-02,27.72670455
2020-06-03,27.79113636
2020-06-04,27.73272727
2020-06-05,27.56863636
2020-06-06,27.3175
2020-06-07,27.00522727
2020-06-08,26.53954545
2020-06-09,26.05306818
2020-06-10,25.52261364
2020-06-11,25.08022727
2020-06-12,24.46693182
2020-06-13,23.965
2020-06-14,23.49670455
2020-06-15,23.04193182
2020-06-16,22.69704545
2020-06-17,22.32102273
2020-06-18,21.90011364
2020-06-19,21.31556818
2020-06-20,20.71375
2020-06-21,20.13147727
2020-06-22,19.43454545
2020-06-23,18.57738636
2020-06-24,17.64363636
2020-06-25,16.83272727
2020-06-26,16.06159091
2020-06-27,15.53681818
2020-06-28,15.35647727
2020-06-29,15.27193182
2020-06-30,15.51227273
2020-07-01,15.83784091
2020-07-02,16.26602273
2020-07-03,16.46306818
2020-07-04,16.59113636
2020-07-05,16.64647727
2020-07-06,16.59534091
2020-07-07,16.18704545
2020-07-08,15.11852273
2020-07-09,14.24625
2020-07-10,13.25863636
2020-07-11,12.28852273
2020-07-12,11.60556818
2020-07-13,11.10806818
2020-07-14,10.82465909
2020-07-15,10.64681818
2020-07-16,10.61761364
2020-07-17,10.39977273
2020-07-18,10.19079545
2020-07-19,10.10738636
2020-07-20,10.11545455
2020-07-21,10.13636364
2020-07-22,9.9325
2020-07-23,9.819659091
2020-07-24,9.735
2020-07-25,9.714318182
2020-07-26,9.727045455
2020-07-27,9.595113636
2020-07-28,9.405454545
2020-07-29,8.951477273
2020-07-30,8.993409091
2020-07-31,9.4075
2020-08-01,9.7375
2020-08-02,10.16079545
2020-08-03,10.63772727
2020-08-04,10.97113636
2020-08-05,11.06045455
2020-08-06,10.81477273
2020-08-07,10.37170455
2020-08-08,10.12068182
2020-08-09,9.990909091
2020-08-10,9.972954545
2020-08-11,10.10477273
2020-08-12,9.863068182
2020-08-13,9.483522727
2020-08-14,9.273863636
2020-08-15,9.277954545
2020-08-16,9.513295455
2020-08-17,9.686704545
2020-08-18,9.529204545
2020-08-19,9.474772727
2020-08-20,8.748181818
2020-08-21,8.106363636
2020-08-22,7.776477273
2020-08-23,7.729318182
2020-08-24,7.870568182
2020-08-25,7.986136364
2020-08-26,7.824431818
2020-08-27,7.909659091
2020-08-28,8.179659091
2020-08-29,8.6375
2020-08-30,9.132840909
2020-08-31,9.236136364
2020-09-01,9.135909091
2020-09-02,9.183181818
2020-09-03,9.299431818
2020-09-04,9.37375
2020-09-05,9.586818182
2020-09-06,10.01852273
2020-09-07,11.27181818
2020-09-08,10.63772727
2020-09-09,9.223636364
2020-09-10,8.717386364
2020-09-11,8.670795455
2020-09-12,9.490681818
2020-09-13,9.767386364
2020-09-14,9.221022727
2020-09-15,8.429545455
2020-09-16,8.667613636
2020-09-17,9.218522727
2020-09-18,9.815227273
2020-09-19,9.686818182
2020-09-20,9.514318182
2020-09-21,9.38125
2020-09-22,9.149886364
2020-09-23,8.716477273
2020-09-24,8.572613636
2020-09-25,8.553181818
2020-09-26,8.297613636
2020-09-27,8.1825
2020-09-28,7.901818182
2020-09-29,7.659204545
2020-09-30,7.472159091
2020-10-01,7.610454545
2020-10-02,8.427727273
2020-10-03,7.88875
2020-10-04,7.550909091
2020-10-05,7.304886364
2020-10-06,7.362727273
2020-10-07,7.682045455
2020-10-08,7.756931818
2020-10-09,8.300909091
2020-10-10,8.270454545
2020-10-11,8.249204545
2020-10-12,8.344204545
2020-10-13,8.480795455
2020-10-14,8.424659091
2020-10-15,8.452840909
2020-10-16,8.128977273
2020-10-17,8.109090909
2020-10-18,7.93625
2020-10-19,7.887045455
2020-10-20,7.826818182
2020-10-21,8.399659091
2020-10-22,7.528977273
2020-10-23,7.3875
2020-10-24,7.326818182
2020-10-25,7.757840909
2020-10-26,8.250909091
2020-10-27,8.148977273
2020-10-28,9.238636364
2020-10-29,10.09113636
2020-10-30,10.1
2020-10-31,11.47909091
2020-11-01,11.62590909
2020-11-02,11.61977273
2020-11-03,11.44761364
2020-11-04,11.06988636
2020-11-05,10.42215909
2020-11-06,9.936818182
2020-11-07,9.719772727
2020-11-08,9.395454545
2020-11-09,9.051590909
2020-11-10,8.943409091
2020-11-11,8.670795455
2020-11-12,8.463295455
2020-11-13,8.463068182
2020-11-14,8.552613636
2020-11-15,8.466136364
2020-11-16,8.663181818
2020-11-17,8.997613636
2020-11-18,9.004090909
2020-11-19,8.942840909
2020-11-20,9.138295455
2020-11-21,9.631931818
